geography_type_norm,geography_id,county_name,geography_desc_full,total_units,speed_25_3,speed_100_20,speed_1000_100,pct_broadband_25mbps,pct_broadband_100mbps,county_fips,math_score_avg,reading_score_avg,total_students,n_districts,broadband_category
county,51620,Franklin city,"Franklin city, VA",4496,1.0,1.0,0.020685053,100.0,100.0,51620,-0.304526653271277,-0.30756050973079196,7589.0,1.0,High-Speed
county,51630,Fredericksburg city,"Fredericksburg city, VA",14833,1.0,1.0,0.486348008,100.0,100.0,51630,-0.1226565207125496,-0.12026285174450699,21057.0,1.0,High-Speed
county,51640,Galax city,"Galax city, VA",4165,1.0,1.0,0.743097239,100.0,100.0,51640,0.0760982222883062,0.0753129893916898,8785.0,1.0,High-Speed
county,51650,Hampton city,"Hampton city, VA",68625,1.0,1.0,0.578200364,100.0,100.0,51650,-0.1285261697603686,-0.1287424359586541,136478.0,1.0,High-Speed
county,51660,Harrisonburg city,"Harrisonburg city, VA",20981,1.0,1.0,0.608359945,100.0,100.0,51660,-0.1315537393083318,-0.1306322229084904,37166.0,1.0,High-Speed
county,51670,Hopewell city,"Hopewell city, VA",11258,1.0,1.0,0.172233079,100.0,100.0,51670,-0.2832126915988953,-0.2817717463160611,27157.0,1.0,High-Speed
county,51678,Lexington city,"Lexington city, VA",3003,1.0,1.0,0.892773893,100.0,100.0,51678,0.2313692070043392,0.2318769779952575,14968.0,1.0,High-Speed
county,51680,Lynchburg city,"Lynchburg city, VA",37975,1.0,1.0,0.877261356,100.0,100.0,51680,-0.1418143876844763,-0.1388028401992432,55347.0,1.0,High-Speed
county,51683,Manassas city,"Manassas city, VA",19655,1.0,1.0,0.419028237,100.0,100.0,51683,-0.0583178647607245,-0.0581370077733125,55554.0,1.0,High-Speed
county,51685,Manassas Park city,"Manassas Park city, VA",6112,1.0,1.0,0.601767016,100.0,100.0,51685,-0.0517662249708604,-0.053591417369846406,22166.0,1.0,High-Speed
county,51690,Martinsville city,"Martinsville city, VA",7755,1.0,1.0,0.83868472,100.0,100.0,51690,-0.2112060215846366,-0.2119528485841141,14603.0,1.0,High-Speed
county,51700,Newport News city,"Newport News city, VA",89975,1.0,1.0,0.595009725,100.0,100.0,51700,-0.2040133373040233,-0.20326410657710106,189838.0,1.0,High-Speed
county,51710,Norfolk city,"Norfolk city, VA",111421,1.0,0.999973075,0.863876648,100.0,99.9973075,51710,-0.2631582086896976,-0.2600369905676259,206386.0,1.0,High-Speed
county,51720,Norton city,"Norton city, VA",2196,1.0,1.0,0.997723133,100.0,100.0,51720,0.0634069470864348,0.0663855753411099,5605.0,1.0,High-Speed
county,51730,Petersburg city,"Petersburg city, VA",19783,1.0,1.0,0.218520952,100.0,100.0,51730,-0.5434257865536094,-0.5368191236402313,25794.0,1.0,High-Speed
county,51735,Poquoson city,"Poquoson city, VA",5329,1.0,1.0,0.12854194,100.0,100.0,51735,0.33086179146031863,0.3337273761275895,14729.0,1.0,High-Speed
county,51740,Portsmouth city,"Portsmouth city, VA",47154,1.0,1.0,0.712961785,100.0,100.0,51740,-0.17750842680796017,-0.1754419835594804,96985.0,1.0,High-Speed
county,51750,Radford city,"Radford city, VA",6901,1.0,1.0,0.021156354,100.0,100.0,51750,0.2195440680717273,0.2182896158826237,10988.0,1.0,High-Speed
county,51760,Richmond city,"Richmond city, VA",125785,1.0,1.0,0.370433677,100.0,100.0,51760,-0.3993218889474023,-0.3936393234854496,152214.0,1.0,High-Speed
county,51770,Roanoke city,"Roanoke city, VA",54427,1.0,1.0,0.819979055,100.0,100.0,51770,0.027283394567251,0.025506405529988403,96626.0,1.0,High-Speed
county,51775,Salem city,"Salem city, VA",12840,1.0,1.0,0.964252336,100.0,100.0,51775,0.2841828530306313,0.2862399605276408,26355.0,1.0,High-Speed
county,51790,Staunton city,"Staunton city, VA",13844,1.0,1.0,0.806486565,100.0,100.0,51790,-0.0080181511532921,-0.0071431516541922,17846.0,1.0,High-Speed
county,51800,Suffolk city,"Suffolk city, VA",46944,1.0,1.0,0.455223245,100.0,100.0,51800,-0.0475072555432261,-0.0468722987772019,96638.0,1.0,High-Speed
county,51810,Virginia Beach city,"Virginia Beach city, VA",212113,1.0,0.999995286,0.49346339,100.0,99.9995286,51810,0.224827684962308,0.22596501625454832,471230.0,1.0,High-Speed
county,51820,Waynesboro city,"Waynesboro city, VA",11883,1.0,1.0,0.85576033,100.0,100.0,51820,-0.0991131818006442,-0.0960848506861855,22467.0,1.0,High-Speed
county,51830,Williamsburg city,"Williamsburg city, VA",7241,1.0,1.0,0.725728491,100.0,100.0,51830,0.2341360929885848,0.232829139960173,16304.0,1.0,High-Speed
county,51840,Winchester city,"Winchester city, VA",15213,1.0,1.0,0.976598961,100.0,100.0,51840,-0.0696841200034131,-0.0682659785371974,38319.0,1.0,High-Speed
county,53001,Adams County,"Adams County, WA",8491,1.0,1.0,0.183135084,100.0,100.0,53001,-0.3096388197403228,-0.3090445428086879,37416.0,1.0,High-Speed
county,53003,Asotin County,"Asotin County, WA",11415,1.0,1.0,0.298028909,100.0,100.0,53003,-0.0206243223398821,-0.0210031895315447,21763.0,1.0,High-Speed
county,53005,Benton County,"Benton County, WA",92862,1.0,1.0,0.373543538,100.0,100.0,53005,-0.019081497965042,-0.0188895727842989,213188.0,1.0,High-Speed
county,53007,Chelan County,"Chelan County, WA",43909,1.0,1.0,0.861235738,100.0,100.0,53007,-0.0678473815323407,-0.0680448646364343,97823.0,1.0,High-Speed
county,53011,Clark County,"Clark County, WA",228148,1.0,0.999951786,0.750490909,100.0,99.9951786,53011,0.0478936722800295,0.0478014903371362,499384.0,1.0,High-Speed
county,53013,Columbia County,"Columbia County, WA",3176,1.0,1.0,0.622481108,100.0,100.0,53013,0.0134147166955872,0.0139051621830518,3170.0,1.0,High-Speed
county,53015,Cowlitz County,"Cowlitz County, WA",50892,1.0,0.999980351,0.357403914,100.0,99.99803510000001,53015,-0.1303518914907297,-0.1302280424865336,121989.0,1.0,High-Speed
county,53017,Douglas County,"Douglas County, WA",20700,1.0,1.0,0.871497585,100.0,100.0,53017,-0.0961776545801195,-0.0961443679798,58388.0,1.0,High-Speed
county,53019,Ferry County,"Ferry County, WA",5322,1.0,1.0,0.101841413,100.0,100.0,53019,-0.3518707407431703,-0.3470563083740457,4316.0,1.0,High-Speed
county,53021,Franklin County,"Franklin County, WA",35249,1.0,1.0,0.180345542,100.0,100.0,53021,-0.4040354012808045,-0.4032184389043658,130213.0,1.0,High-Speed
county,53023,Garfield County,"Garfield County, WA",1738,1.0,1.0,0.562715765,100.0,100.0,53023,-0.0469444619323303,-0.0522732845996322,1866.0,1.0,High-Speed
county,53025,Grant County,"Grant County, WA",47420,1.0,1.0,0.939013075,100.0,100.0,53025,-0.253047265586387,-0.2526307255796059,149161.0,1.0,High-Speed
county,53027,Grays Harbor County,"Grays Harbor County, WA",42837,1.0,1.0,0.179260919,100.0,100.0,53027,-0.2379201931868536,-0.237293639722867,75508.0,1.0,High-Speed
county,53033,King County,"King County, WA",1096769,1.0,0.999990882,0.789219972,100.0,99.9990882,53033,0.3099616831279567,0.309302197537333,1805220.0,1.0,High-Speed
county,53035,Kitsap County,"Kitsap County, WA",128793,1.0,0.999961178,0.53319668,100.0,99.9961178,53035,0.1707945471016466,0.1705909562486636,225288.0,1.0,High-Speed
county,53037,Kittitas County,"Kittitas County, WA",29460,1.0,1.0,0.056687033,100.0,100.0,53037,-0.029963526870096395,-0.0288839207059067,27548.0,1.0,High-Speed
county,53043,Lincoln County,"Lincoln County, WA",7851,1.0,1.0,0.27410521,100.0,100.0,53043,0.0661508320011328,0.0655475289313329,15938.0,1.0,High-Speed
